nombre,link,direccion,tipo,categoria,telefono,email
FERIA INTERNACIONAL DE GALICIA,https://www.turismo.gal/recurso/-/detalle/15952/feria-internacional-de-galicia?langId=es_ES&tp=95&ctre=187,"Recinto Ferial, s/n 36540 Silleda - Pontevedra",Grandes Recintos,Otros,+34 986 577 000,congresos@feiragalicia.com
FEXDEGA,https://www.turismo.gal/recurso/-/detalle/17429/fexdega?langId=es_ES&tp=95&ctre=187,"Finca A Maroma, s/n 36600 Vilagarcía de Arousa - Pontevedra",Grandes Recintos,Otros,+34 986 566 012,fexdega@fexdega.es
FOG TRAVEL,https://www.turismo.gal/recurso/-/detalle/269394641/fog-travel?langId=es_ES&tp=73&ctre=153,"Calle Vicente Sobrino, nº 18 36780 A Guarda - Pontevedra",Agencia de viajes,,+34 986 472 947,info@fogtravel.com
GALEGRÍA VIAJES Y EXPERIENCIAS,https://www.turismo.gal/recurso/-/detalle/190409000132/galegria-viajes-y-experiencias?langId=es_ES&tp=73&ctre=153,,Agencia de viajes,,,info@galegriaviajes.com
"GALICIA EXPRESS, S.A.",https://www.turismo.gal/recurso/-/detalle/273/galicia-express-s.a.?langId=es_ES&tp=73&ctre=153,"R/ ROSALÍA DE CASTRO, Nº 1 36930 Bueu - Pontevedra",Agencia de viajes,,+34 986 321 375,agenciaviajes@galiciaexpress.e.telefonica.net
GALICIA HOLIDAY,https://www.turismo.gal/recurso/-/detalle/221110000123/galicia-holiday?langId=es_ES&tp=73&ctre=153,,Agencia de viajes,,,galiciaholiday@gmail.com
GALICIA ORIGINAL TOURS,https://www.turismo.gal/recurso/-/detalle/250226000429/galicia-original-tours?langId=es_ES&tp=73&ctre=153,,Agencia de viajes,,,info@galiciaoriginal.com
GALICIA WALKING FESTIVAL,https://www.turismo.gal/recurso/-/detalle/200225000382/galicia-walking-festival?langId=es_ES&tp=73&ctre=153,,Agencia de viajes,,,info@galiciawalkingfestival.com
GALISACRA ESPJ,https://www.turismo.gal/recurso/-/detalle/220726000660/galisacra-espj?langId=es_ES&tp=73&ctre=153,,Agencia de viajes,,+34 621 206 777,INFO@GALISACRA.COM
GALITRAVEL,https://www.turismo.gal/recurso/-/detalle/230412000150/galitravel?langId=es_ES&tp=73&ctre=153,"Gutiérrez Mellado, nº 12 36001 Pontevedra - Pontevedra",Agencia de viajes,,,viajesgalitravel@gmail.com
GALIWONDERS,https://www.turismo.gal/recurso/-/detalle/230705000055/galiwonders?langId=es_ES&tp=73&ctre=153,,Agencia de viajes,,,info@galiwonders.com
GASPAR & SUAREZ TRAVELS AND LUXURY EXPERIENCES,https://www.turismo.gal/recurso/-/detalle/220706000138/gaspar-suarez-travels-and-luxury-experiences?langId=es_ES&tp=73&ctre=153,,Agencia de viajes,,,
GESTORIA BOWIE,https://www.turismo.gal/recurso/-/detalle/230912000224/gestoria-bowie?langId=es_ES&tp=73&ctre=153,"Rúa Nova do Couso, nº 10 36770 O Rosal - Pontevedra",Agencia de viajes,,,VIAJES@GESTORIABOWIEVIAJES.COM
GREEN CARIBE TRAVELS,https://www.turismo.gal/recurso/-/detalle/220527000594/green-caribe-travels?langId=es_ES&tp=73&ctre=153,,Agencia de viajes,,+34 646 479 063,naturalmentecubaviajes@gmail.com
HALCON VIAJES,https://www.turismo.gal/recurso/-/detalle/4555/halcon-viajes?langId=es_ES&tp=73&ctre=153,"CARABELA PINTA, nº 8 36300 Baiona - Pontevedra",Agencia de viajes,,+34 986 355 795,baiona@halconviajes.com
HALCÓN VIAJES,https://www.turismo.gal/recurso/-/detalle/xg-po-000061/halcon-viajes?langId=es_ES&tp=73&ctre=153,"RÚA GREGORIO ESPINO, 27 36205 Vigo - Pontevedra",Agencia de viajes,,,
HALCONVIAJES.COM,https://www.turismo.gal/recurso/-/detalle/xg-po-000360/halconviajes.com?langId=es_ES&tp=73&ctre=153,"GARCIA BARBON, nº 49 36201 Vigo - Pontevedra",Agencia de viajes,,+34 986 125 615,
INMOTRAVEL,https://www.turismo.gal/recurso/-/detalle/181221000190/inmotravel?langId=es_ES&tp=73&ctre=153,"Estrada da Lanzada , nº 22 36970 Sanxenxo - Pontevedra",Agencia de viajes,,,emilio.camina@yahoo.es
INSTITUTO FERIAL DE VIGO-IFEVI,https://www.turismo.gal/recurso/-/detalle/15955/instituto-ferial-de-vigo-ifevi?langId=es_ES&tp=95&ctre=187,"Avda. do Aeroporto, 772 36318 Vigo - Pontevedra",Grandes Recintos,Otros,+34 986 486 144,info@ifevi.com
INVICTUS TRAVEL,https://www.turismo.gal/recurso/-/detalle/170310000050/invictus-travel?langId=es_ES&tp=73&ctre=153,,Agencia de viajes,,,info@invictustravel.es
IR E VIR VIAXES NPN,https://www.turismo.gal/recurso/-/detalle/160310000043/ir-e-vir-viaxes-npn?langId=es_ES&tp=73&ctre=153,"Ponte Dena, 14 baixo 2 36967 Meaño - Pontevedra",Agencia de viajes,,+34 886 164 850,info@irevirviaxes.com
ITINERARI 3 S,https://www.turismo.gal/recurso/-/detalle/240321000397/itinerari-3-s?langId=es_ES&tp=73&ctre=153,,Agencia de viajes,,,eva@innovatur.es
LA TOJA TRAVEL,https://www.turismo.gal/recurso/-/detalle/xg-po-000405/la-toja-travel?langId=es_ES&tp=73&ctre=153,RÚA PERALTO A Nº 34 (HOTEL NORAT) 0 O Grove - Pontevedra,Agencia de viajes,,,
LECERTOUR VIAXES,https://www.turismo.gal/recurso/-/detalle/15875/lecertour-viaxes?langId=es_ES&tp=73&ctre=153,"RÚA SALAMANCA, 13 , nº 13 36211 Vigo - Pontevedra",Agencia de viajes,,+34 986 493 200,MARCOSGONZALEZBLANCO2@GMAIL.COM
LIBERTRAVEL,https://www.turismo.gal/recurso/-/detalle/160831000099/libertravel?langId=es_ES&tp=73&ctre=153,,Agencia de viajes,,+34 698 150 701,elisa.ramos@libertravel.es
LIBERTYTRAVEL,https://www.turismo.gal/recurso/-/detalle/220808000083/libertytravel?langId=es_ES&tp=73&ctre=153,"Morales Hidalgo, nº 4 36860 Ponteareas - Pontevedra",Agencia de viajes,,,
LOCOS POR IR A CUBA,https://www.turismo.gal/recurso/-/detalle/240718000358/locos-por-ir-a-cuba?langId=es_ES&tp=73&ctre=153,,Agencia de viajes,,,yusi@locosporiracuba.com
LOS VIAJES DE HUNO,https://www.turismo.gal/recurso/-/detalle/210818000417/los-viajes-de-huno?langId=es_ES&tp=73&ctre=153,"JOAQUIN COSTA, nº 7-9 36001 Pontevedra - Pontevedra",Agencia de viajes,,,info@losviajesdehuno.com
LOVIAJAMOS,https://www.turismo.gal/recurso/-/detalle/231219000208/loviajamos?langId=es_ES&tp=73&ctre=153,,Agencia de viajes,,,info@loviajamos.com
MAR DE VIGO,https://www.turismo.gal/recurso/-/detalle/170317000103/mar-de-vigo?langId=es_ES&tp=32&ctre=185,"Avenida Beiramar, nº 59 36202 Vigo - Pontevedra",Palacio de congresos,,986 137 940,info@auditoriomardevigo.com
MEDIVIERTO.COM,https://www.turismo.gal/recurso/-/detalle/170310000053/medivierto.com?langId=es_ES&tp=73&ctre=153,,Agencia de viajes,,,medivierto.om@gmail.com
MIS VIAJES CON PANCHO,https://www.turismo.gal/recurso/-/detalle/181211000061/mis-viajes-con-pancho?langId=es_ES&tp=73&ctre=153,"Calle Joaquín Costa, nº 10 36001 Pontevedra - Pontevedra",Agencia de viajes,,+34 986 956 683,info@misviajesconpancho.com
MIS VIAJES WEB,https://www.turismo.gal/recurso/-/detalle/280383255/mis-viajes-web?langId=es_ES&tp=73&ctre=153,,Agencia de viajes,,+34 698 184 718,misviajesweb@gmail.com
MOUNTAINPICS ADVENTURES,https://www.turismo.gal/recurso/-/detalle/230104000018/mountainpics-adventures?langId=es_ES&tp=73&ctre=153,,Agencia de viajes,,,info@mountainpablo.es
MUNDENEA EXPLORA NUEVOS MUNDOS,https://www.turismo.gal/recurso/-/detalle/11150/mundenea-explora-nuevos-mundos?langId=es_ES&tp=73&ctre=153,,Agencia de viajes,,+34 986 393 948,VACACIONES_RIA@YAHOO.ES
NAMORARTE,https://www.turismo.gal/recurso/-/detalle/181126000255/namorarte?langId=es_ES&tp=73&ctre=153,,Agencia de viajes,,,info@namorarte.gal
NAUTALIA VIAJES,https://www.turismo.gal/recurso/-/detalle/171221000088/nautalia-viajes?langId=es_ES&tp=73&ctre=153,"Calle Arzobispo Andrade, nº 2 36600 Vilagarcía de Arousa - Pontevedra",Agencia de viajes,,+34 986 197 543,0538@nautaliaviajes.es
NAUTALIA VIAJES,https://www.turismo.gal/recurso/-/detalle/277310408/nautalia-viajes?langId=es_ES&tp=73&ctre=153,"GRAN VÍA, 37 0 Vigo - Pontevedra",Agencia de viajes,,+34 986 190 762,0521@nautaliaviajes.es
NORTH WEST OF SPAIN,https://www.turismo.gal/recurso/-/detalle/181218000154/north-west-of-spain?langId=es_ES&tp=73&ctre=153,,Agencia de viajes,,,
NSTRAVEL,https://www.turismo.gal/recurso/-/detalle/220110000019/nstravel?langId=es_ES&tp=73&ctre=153,"JUAN XXIII, nº 63 36980 O Grove - Pontevedra",Agencia de viajes,,+34 886 293 365,info@nstravelers.es
NUOVA TRAVEL,https://www.turismo.gal/recurso/-/detalle/170502000007/nuova-travel?langId=es_ES&tp=73&ctre=153,"Calle Alhondiga, nº 2 36650 Caldas de Reis - Pontevedra",Agencia de viajes,,+34 986 540 817,info@nuovatravel.es
ONLY DREAMS VIAXES,https://www.turismo.gal/recurso/-/detalle/160317000110/only-dreams-viaxes?langId=es_ES&tp=73&ctre=153,"Calle Albarrán, 8-1º 36613 Vilagarcía de Arousa - Pontevedra",Agencia de viajes,,,info@onlydreams.es
ONTDEKGALICIË,https://www.turismo.gal/recurso/-/detalle/190325000238/ontdekgalicie-?langId=es_ES&tp=73&ctre=153,,Agencia de viajes,,,jorgeseren25@gmail.com
OTR VIAJES,https://www.turismo.gal/recurso/-/detalle/181213000104/otr-viajes?langId=es_ES&tp=73&ctre=153,,Agencia de viajes,,,info@overtherainbow.es
PALACIO DE CONGRESOS Y EXPOSICIONES DE PONTEVEDRA,https://www.turismo.gal/recurso/-/detalle/15950/palacio-de-congresos-y-exposiciones-de-pontevedra?langId=es_ES&tp=32&ctre=185,"Alexandre Bóveda, s/n 36005 Pontevedra - Pontevedra",Palacio de congresos,,+34 986 833 061,coordinación@pazodacultura.org
PASAPORTE XPLORA,https://www.turismo.gal/recurso/-/detalle/231010000183/pasaporte-xplora?langId=es_ES&tp=73&ctre=153,"Calle das Pontes (Parque empresarial Porto do Molle), nº 2 36350 Nigrán - Pontevedra",Agencia de viajes,,,info@pasaportexplora.com
PAZO DA PEDREIRA,https://www.turismo.gal/recurso/-/detalle/32847/pazo-da-pedreira?langId=es_ES&tp=26&ctre=186,36636 Ribadumia - Pontevedra,Instalaciones especiales,,+34 986 718 494,pazopedreira@wanadoo.es
PAZO DE FEFIÑÁNS,https://www.turismo.gal/recurso/-/detalle/32848/pazo-de-fefinans?langId=es_ES&tp=26&ctre=186,Praza de Fefiñáns 36630 Cambados - Pontevedra,Instalaciones especiales,,+34 986 524 877,info@pazodefefinans.com
PAZO DE OCA,https://www.turismo.gal/recurso/-/detalle/15958/pazo-de-oca?langId=es_ES&tp=26&ctre=186,Fund. Casa Ducal Medinacelli 36685 A Estrada - Pontevedra,Instalaciones especiales,,+34 954 225 055 / +34 986 587 435,
PAZO DE RUBIÁNS,https://www.turismo.gal/recurso/-/detalle/15953/pazo-de-rubians?langId=es_ES&tp=26&ctre=186,"Rúa do Pazo, 7 36619 Vilagarcía de Arousa - Pontevedra",Instalaciones especiales,,+34 986 507 422,pazoderubianes@terra.es
PAZO DE SEÑORÁNS,https://www.turismo.gal/recurso/-/detalle/31752/pazo-de-senorans?langId=es_ES&tp=26&ctre=186,36616 Meis - Pontevedra,Instalaciones especiales,,+34 986 715 373,info@pazodesenorans.com
PAZO DE URZAIZ DE CADAVAL,https://www.turismo.gal/recurso/-/detalle/15959/pazo-de-urzaiz-de-cadaval?langId=es_ES&tp=26&ctre=186,"Rúa dos Pazos, 44 36350 Nigrán - Pontevedra",Instalaciones especiales,,+34 986 460 913,info@cateringdonpepe.com
PAZO QUINTEIRO DA CRUZ,https://www.turismo.gal/recurso/-/detalle/15960/pazo-quinteiro-da-cruz?langId=es_ES&tp=26&ctre=186,36635 Ribadumia - Pontevedra,Instalaciones especiales,,+34 619 110 806,info@pazoquinteirodacruz.es
